date,revision,ticker,name
2023-01-01,2022-12-21,CPRT,Copart
2023-01-01,2022-12-21,CSGP,CoStar Group
2023-01-01,2022-12-21,COST,Costco
2023-01-01,2022-12-21,CRWD,CrowdStrike
2023-01-01,2022-12-21,CSX,CSX Corporation
2023-01-01,2022-12-21,DDOG,Datadog
2023-01-01,2022-12-21,DXCM,DexCom
2023-01-01,2022-12-21,FANG,Diamondback Energy
2023-01-01,2022-12-21,DLTR,Dollar Tree
2023-01-01,2022-12-21,EBAY,eBay
2023-01-01,2022-12-21,EA,Electronic Arts
2023-01-01,2022-12-21,ENPH,Enphase Energy
2023-01-01,2022-12-21,EXC,Exelon
2023-01-01,2022-12-21,FAST,Fastenal
2023-01-01,2022-12-21,FISV,Fiserv
2023-01-01,2022-12-21,FTNT,Fortinet
2023-01-01,2022-12-21,GILD,Gilead Sciences
2023-01-01,2022-12-21,GFS,GlobalFoundries
2023-01-01,2022-12-21,HON,Honeywell
2023-01-01,2022-12-21,IDXX,Idexx Laboratories
2023-01-01,2022-12-21,ILMN,"Illumina, Inc."
2023-01-01,2022-12-21,INTC,Intel
2023-01-01,2022-12-21,INTU,Intuit
2023-01-01,2022-12-21,ISRG,Intuitive Surgical
2023-01-01,2022-12-21,JD,JD.com
2023-01-01,2022-12-21,KDP,Keurig Dr Pepper
2023-01-01,2022-12-21,KLAC,KLA Corporation
2023-01-01,2022-12-21,KHC,Kraft Heinz
2023-01-01,2022-12-21,LRCX,Lam Research
2023-01-01,2022-12-21,LCID,Lucid Motors
2023-01-01,2022-12-21,LULU,Lululemon
2023-01-01,2022-12-21,MAR,Marriott International
2023-01-01,2022-12-21,MRVL,Marvell Technology
2023-01-01,2022-12-21,MELI,MercadoLibre
2023-01-01,2022-12-21,META,Meta Platforms
2023-01-01,2022-12-21,MCHP,Microchip Technology
2023-01-01,2022-12-21,MU,Micron Technology
2023-01-01,2022-12-21,MSFT,Microsoft
2023-01-01,2022-12-21,MRNA,Moderna
2023-01-01,2022-12-21,MDLZ,Mondelēz International
2023-01-01,2022-12-21,MNST,Monster Beverage
2023-01-01,2022-12-21,NFLX,Netflix
2023-01-01,2022-12-21,NVDA,Nvidia
2023-01-01,2022-12-21,NXPI,NXP
2023-01-01,2022-12-21,ORLY,O'Reilly Automotive
2023-01-01,2022-12-21,ODFL,Old Dominion Freight Line
2023-01-01,2022-12-21,PCAR,Paccar
2023-01-01,2022-12-21,PANW,Palo Alto Networks
2023-01-01,2022-12-21,PAYX,Paychex
2023-01-01,2022-12-21,PYPL,PayPal
2023-01-01,2022-12-21,PEP,PepsiCo
2023-01-01,2022-12-21,PDD,Pinduoduo
2023-01-01,2022-12-21,QCOM,Qualcomm
2023-01-01,2022-12-21,REGN,Regeneron
2023-01-01,2022-12-21,RIVN,Rivian
2023-01-01,2022-12-21,ROST,Ross Stores
2023-01-01,2022-12-21,SGEN,Seagen
2023-01-01,2022-12-21,SIRI,Sirius XM
2023-01-01,2022-12-21,SBUX,Starbucks
2023-01-01,2022-12-21,SNPS,Synopsys
2023-01-01,2022-12-21,TMUS,T-Mobile US
2023-01-01,2022-12-21,TSLA,"Tesla, Inc."
2023-01-01,2022-12-21,TXN,Texas Instruments
2023-01-01,2022-12-21,VRSK,Verisk
2023-01-01,2022-12-21,VRTX,Vertex Pharmaceuticals
2023-01-01,2022-12-21,WBA,Walgreens Boots Alliance
2023-01-01,2022-12-21,WBD,Warner Bros. Discovery
2023-01-01,2022-12-21,WDAY,"Workday, Inc."
2023-01-01,2022-12-21,XEL,Xcel Energy
2023-01-01,2022-12-21,ZM,Zoom Video Communications
2023-01-01,2022-12-21,ZS,Zscaler
2023-04-01,2023-03-31,ATVI,Activision Blizzard
2023-04-01,2023-03-31,ADBE,Adobe Inc.
2023-04-01,2023-03-31,ADP,ADP (company)
2023-04-01,2023-03-31,ABNB,Airbnb
2023-04-01,2023-03-31,ALGN,Align Technology
2023-04-01,2023-03-31,GOOGL,Alphabet Inc.
2023-04-01,2023-03-31,GOOG,Alphabet Inc.
2023-04-01,2023-03-31,AMZN,Amazon (company)
2023-04-01,2023-03-31,AMD,AMD
2023-04-01,2023-03-31,AEP,American Electric Power
2023-04-01,2023-03-31,AMGN,Amgen
2023-04-01,2023-03-31,ADI,Analog Devices
2023-04-01,2023-03-31,ANSS,Ansys
2023-04-01,2023-03-31,AAPL,Apple Inc.
2023-04-01,2023-03-31,AMAT,Applied Materials
2023-04-01,2023-03-31,ASML,ASML Holding
2023-04-01,2023-03-31,AZN,AstraZeneca
2023-04-01,2023-03-31,TEAM,Atlassian
2023-04-01,2023-03-31,ADSK,Autodesk
2023-04-01,2023-03-31,BKR,Baker Hughes
2023-04-01,2023-03-31,BIIB,Biogen
2023-04-01,2023-03-31,BKNG,Booking Holdings
2023-04-01,2023-03-31,AVGO,Broadcom Inc.
2023-04-01,2023-03-31,CDNS,Cadence Design Systems
2023-04-01,2023-03-31,CHTR,Charter Communications
2023-04-01,2023-03-31,CTAS,Cintas
2023-04-01,2023-03-31,CSCO,Cisco
2023-04-01,2023-03-31,CTSH,Cognizant
2023-04-01,2023-03-31,CMCSA,Comcast
2023-04-01,2023-03-31,CEG,Constellation Energy
2023-04-01,2023-03-31,CPRT,Copart
2023-04-01,2023-03-31,CSGP,CoStar Group
2023-04-01,2023-03-31,COST,Costco
2023-04-01,2023-03-31,CRWD,CrowdStrike
2023-04-01,2023-03-31,CSX,CSX Corporation
2023-04-01,2023-03-31,DDOG,Datadog
2023-04-01,2023-03-31,DXCM,DexCom
2023-04-01,2023-03-31,FANG,Diamondback Energy
2023-04-01,2023-03-31,DLTR,Dollar Tree
2023-04-01,2023-03-31,EBAY,eBay
2023-04-01,2023-03-31,EA,Electronic Arts
2023-04-01,2023-03-31,ENPH,Enphase Energy
2023-04-01,2023-03-31,EXC,Exelon
2023-04-01,2023-03-31,FAST,Fastenal
2023-04-01,2023-03-31,FISV,Fiserv
2023-04-01,2023-03-31,FTNT,Fortinet
2023-04-01,2023-03-31,GILD,Gilead Sciences
2023-04-01,2023-03-31,GFS,GlobalFoundries
2023-04-01,2023-03-31,HON,Honeywell
2023-04-01,2023-03-31,IDXX,Idexx Laboratories
2023-04-01,2023-03-31,ILMN,"Illumina, Inc."
2023-04-01,2023-03-31,INTC,Intel
2023-04-01,2023-03-31,INTU,Intuit
2023-04-01,2023-03-31,ISRG,Intuitive Surgical
2023-04-01,2023-03-31,JD,JD.com
2023-04-01,2023-03-31,KDP,Keurig Dr Pepper
2023-04-01,2023-03-31,KLAC,KLA Corporation
2023-04-01,2023-03-31,KHC,Kraft Heinz
2023-04-01,2023-03-31,LRCX,Lam Research
2023-04-01,2023-03-31,LCID,Lucid Motors
2023-04-01,2023-03-31,LULU,Lululemon
2023-04-01,2023-03-31,MAR,Marriott International
2023-04-01,2023-03-31,MRVL,Marvell Technology
2023-04-01,2023-03-31,MELI,MercadoLibre
2023-04-01,2023-03-31,META,Meta Platforms
2023-04-01,2023-03-31,MCHP,Microchip Technology
2023-04-01,2023-03-31,MU,Micron Technology
2023-04-01,2023-03-31,MSFT,Microsoft
2023-04-01,2023-03-31,MRNA,Moderna
2023-04-01,2023-03-31,MDLZ,Mondelēz International
2023-04-01,2023-03-31,MNST,Monster Beverage
2023-04-01,2023-03-31,NFLX,Netflix
2023-04-01,2023-03-31,NVDA,Nvidia
2023-04-01,2023-03-31,NXPI,NXP
2023-04-01,2023-03-31,ORLY,O'Reilly Automotive
2023-04-01,2023-03-31,ODFL,Old Dominion Freight Line
2023-04-01,2023-03-31,PCAR,Paccar
2023-04-01,2023-03-31,PANW,Palo Alto Networks
2023-04-01,2023-03-31,PAYX,Paychex
2023-04-01,2023-03-31,PYPL,PayPal
2023-04-01,2023-03-31,PDD,Pinduoduo
2023-04-01,2023-03-31,PEP,PepsiCo
2023-04-01,2023-03-31,QCOM,Qualcomm
2023-04-01,2023-03-31,REGN,Regeneron
2023-04-01,2023-03-31,RIVN,Rivian
2023-04-01,2023-03-31,ROST,Ross Stores
2023-04-01,2023-03-31,SGEN,Seagen
2023-04-01,2023-03-31,SIRI,Sirius XM
2023-04-01,2023-03-31,SBUX,Starbucks
2023-04-01,2023-03-31,SNPS,Synopsys
2023-04-01,2023-03-31,TMUS,T-Mobile US
2023-04-01,2023-03-31,TSLA,"Tesla, Inc."
2023-04-01,2023-03-31,TXN,Texas Instruments
2023-04-01,2023-03-31,VRSK,Verisk
2023-04-01,2023-03-31,VRTX,Vertex Pharmaceuticals
2023-04-01,2023-03-31,WBA,Walgreens Boots Alliance
2023-04-01,2023-03-31,WBD,Warner Bros. Discovery
2023-04-01,2023-03-31,WDAY,"Workday, Inc."
2023-04-01,2023-03-31,XEL,Xcel Energy
2023-04-01,2023-03-31,ZM,Zoom Video Communications
2023-04-01,2023-03-31,ZS,Zscaler
2023-07-01,2023-06-29,ATVI,Activision Blizzard
2023-07-01,2023-06-29,ADBE,Adobe Inc.
2023-07-01,2023-06-29,ADP,ADP (company)
2023-07-01,2023-06-29,ABNB,Airbnb
2023-07-01,2023-06-29,ALGN,Align Technology
2023-07-01,2023-06-29,GOOGL,Alphabet Inc.
2023-07-01,2023-06-29,GOOG,Alphabet Inc.
2023-07-01,2023-06-29,AMZN,Amazon (company)
2023-07-01,2023-06-29,AMD,AMD
2023-07-01,2023-06-29,AEP,American Electric Power
2023-07-01,2023-06-29,AMGN,Amgen
2023-07-01,2023-06-29,ADI,Analog Devices
2023-07-01,2023-06-29,ANSS,Ansys
2023-07-01,2023-06-29,AAPL,Apple Inc.
2023-07-01,2023-06-29,AMAT,Applied Materials
2023-07-01,2023-06-29,ASML,ASML Holding
2023-07-01,2023-06-29,AZN,AstraZeneca
2023-07-01,2023-06-29,TEAM,Atlassian
2023-07-01,2023-06-29,ADSK,Autodesk
2023-07-01,2023-06-29,BKR,Baker Hughes
2023-07-01,2023-06-29,BIIB,Biogen
2023-07-01,2023-06-29,BKNG,Booking Holdings
2023-07-01,2023-06-29,AVGO,Broadcom Inc.
2023-07-01,2023-06-29,CDNS,Cadence Design Systems
2023-07-01,2023-06-29,CHTR,Charter Communications
2023-07-01,2023-06-29,CTAS,Cintas
2023-07-01,2023-06-29,CSCO,Cisco
2023-07-01,2023-06-29,CTSH,Cognizant
2023-07-01,2023-06-29,CMCSA,Comcast
2023-07-01,2023-06-29,CEG,Constellation Energy
2023-07-01,2023-06-29,CPRT,Copart
2023-07-01,2023-06-29,CSGP,CoStar Group
2023-07-01,2023-06-29,COST,Costco
2023-07-01,2023-06-29,CRWD,CrowdStrike
2023-07-01,2023-06-29,CSX,CSX Corporation
2023-07-01,2023-06-29,DDOG,Datadog
2023-07-01,2023-06-29,DXCM,DexCom
2023-07-01,2023-06-29,FANG,Diamondback Energy
2023-07-01,2023-06-29,DLTR,Dollar Tree
2023-07-01,2023-06-29,EBAY,eBay
2023-07-01,2023-06-29,EA,Electronic Arts
2023-07-01,2023-06-29,ENPH,Enphase Energy
2023-07-01,2023-06-29,EXC,Exelon
2023-07-01,2023-06-29,FAST,Fastenal
2023-07-01,2023-06-29,FTNT,Fortinet
2023-07-01,2023-06-29,GEHC,GE HealthCare
2023-07-01,2023-06-29,GILD,Gilead Sciences
2023-07-01,2023-06-29,GFS,GlobalFoundries
2023-07-01,2023-06-29,HON,Honeywell
2023-07-01,2023-06-29,IDXX,Idexx Laboratories
2023-07-01,2023-06-29,ILMN,"Illumina, Inc."
2023-07-01,2023-06-29,INTC,Intel
2023-07-01,2023-06-29,INTU,Intuit
2023-07-01,2023-06-29,ISRG,Intuitive Surgical
2023-07-01,2023-06-29,JD,JD.com
2023-07-01,2023-06-29,KDP,Keurig Dr Pepper
2023-07-01,2023-06-29,KLAC,KLA Corporation
2023-07-01,2023-06-29,KHC,Kraft Heinz
2023-07-01,2023-06-29,LRCX,Lam Research
2023-07-01,2023-06-29,LCID,Lucid Motors
2023-07-01,2023-06-29,LULU,Lululemon
2023-07-01,2023-06-29,MAR,Marriott International
2023-07-01,2023-06-29,MRVL,Marvell Technology
2023-07-01,2023-06-29,MELI,MercadoLibre
2023-07-01,2023-06-29,META,Meta Platforms
2023-07-01,2023-06-29,MCHP,Microchip Technology
2023-07-01,2023-06-29,MU,Micron Technology
2023-07-01,2023-06-29,MSFT,Microsoft
2023-07-01,2023-06-29,MRNA,Moderna
2023-07-01,2023-06-29,MDLZ,Mondelēz International
2023-07-01,2023-06-29,MNST,Monster Beverage
2023-07-01,2023-06-29,NFLX,"Netflix, Inc."
2023-07-01,2023-06-29,NVDA,Nvidia
2023-07-01,2023-06-29,NXPI,NXP
2023-07-01,2023-06-29,ORLY,O'Reilly Automotive
2023-07-01,2023-06-29,ODFL,Old Dominion Freight Line
2023-07-01,2023-06-29,ON,Onsemi
2023-07-01,2023-06-29,PCAR,Paccar
2023-07-01,2023-06-29,PANW,Palo Alto Networks
2023-07-01,2023-06-29,PAYX,Paychex
2023-07-01,2023-06-29,PYPL,PayPal
2023-07-01,2023-06-29,PDD,Pinduoduo
2023-07-01,2023-06-29,PEP,PepsiCo
2023-07-01,2023-06-29,QCOM,Qualcomm
2023-07-01,2023-06-29,REGN,Regeneron
2023-07-01,2023-06-29,ROST,Ross Stores
2023-07-01,2023-06-29,SGEN,Seagen
2023-07-01,2023-06-29,SIRI,Sirius XM
2023-07-01,2023-06-29,SBUX,Starbucks
2023-07-01,2023-06-29,SNPS,Synopsys
2023-07-01,2023-06-29,TMUS,T-Mobile US
2023-07-01,2023-06-29,TSLA,"Tesla, Inc."
2023-07-01,2023-06-29,TXN,Texas Instruments
2023-07-01,2023-06-29,VRSK,Verisk
2023-07-01,2023-06-29,VRTX,Vertex Pharmaceuticals
2023-07-01,2023-06-29,WBA,Walgreens Boots Alliance
2023-07-01,2023-06-29,WBD,Warner Bros. Discovery
2023-07-01,2023-06-29,WDAY,"Workday, Inc."
2023-07-01,2023-06-29,XEL,Xcel Energy
2023-07-01,2023-06-29,ZM,Zoom Video Communications
2023-07-01,2023-06-29,ZS,Zscaler
2023-10-01,2023-09-27,ADBE,Adobe Inc.
2023-10-01,2023-09-27,ADP,ADP (company)
2023-10-01,2023-09-27,ABNB,Airbnb
2023-10-01,2023-09-27,ALGN,Align Technology
2023-10-01,2023-09-27,GOOGL,Alphabet Inc.
2023-10-01,2023-09-27,GOOG,Alphabet Inc.
2023-10-01,2023-09-27,AMZN,Amazon (company)
2023-10-01,2023-09-27,AMD,AMD
2023-10-01,2023-09-27,AEP,American Electric Power
2023-10-01,2023-09-27,AMGN,Amgen
2023-10-01,2023-09-27,ADI,Analog Devices
2023-10-01,2023-09-27,ANSS,Ansys
2023-10-01,2023-09-27,AAPL,Apple Inc.
2023-10-01,2023-09-27,AMAT,Applied Materials
2023-10-01,2023-09-27,ASML,ASML Holding
2023-10-01,2023-09-27,AZN,AstraZeneca
2023-10-01,2023-09-27,TEAM,Atlassian
2023-10-01,2023-09-27,ADSK,Autodesk
2023-10-01,2023-09-27,BKR,Baker Hughes
2023-10-01,2023-09-27,BIIB,Biogen
2023-10-01,2023-09-27,BKNG,Booking Holdings
2023-10-01,2023-09-27,AVGO,Broadcom Inc.
2023-10-01,2023-09-27,CDNS,Cadence Design Systems
2023-10-01,2023-09-27,CHTR,Charter Communications
2023-10-01,2023-09-27,CTAS,Cintas
2023-10-01,2023-09-27,CSCO,Cisco
2023-10-01,2023-09-27,CTSH,Cognizant
2023-10-01,2023-09-27,CMCSA,Comcast
2023-10-01,2023-09-27,CEG,Constellation Energy
2023-10-01,2023-09-27,CPRT,Copart
2023-10-01,2023-09-27,CSGP,CoStar Group
2023-10-01,2023-09-27,COST,Costco
2023-10-01,2023-09-27,CRWD,CrowdStrike
2023-10-01,2023-09-27,CSX,CSX Corporation
2023-10-01,2023-09-27,DDOG,Datadog
2023-10-01,2023-09-27,DXCM,DexCom
2023-10-01,2023-09-27,FANG,Diamondback Energy
2023-10-01,2023-09-27,DLTR,Dollar Tree
2023-10-01,2023-09-27,EBAY,eBay
2023-10-01,2023-09-27,EA,Electronic Arts
2023-10-01,2023-09-27,ENPH,Enphase Energy
2023-10-01,2023-09-27,EXC,Exelon
2023-10-01,2023-09-27,FAST,Fastenal
2023-10-01,2023-09-27,FTNT,Fortinet
2023-10-01,2023-09-27,GEHC,GE HealthCare
2023-10-01,2023-09-27,GILD,Gilead Sciences
2023-10-01,2023-09-27,GFS,GlobalFoundries
2023-10-01,2023-09-27,HON,Honeywell
2023-10-01,2023-09-27,IDXX,Idexx Laboratories
2023-10-01,2023-09-27,ILMN,"Illumina, Inc."
2023-10-01,2023-09-27,INTC,Intel
2023-10-01,2023-09-27,INTU,Intuit
2023-10-01,2023-09-27,ISRG,Intuitive Surgical
2023-10-01,2023-09-27,JD,JD.com
2023-10-01,2023-09-27,KDP,Keurig Dr Pepper
2023-10-01,2023-09-27,KLAC,KLA Corporation
2023-10-01,2023-09-27,KHC,Kraft Heinz
2023-10-01,2023-09-27,LRCX,Lam Research
2023-10-01,2023-09-27,LCID,Lucid Motors
2023-10-01,2023-09-27,LULU,Lululemon
2023-10-01,2023-09-27,MAR,Marriott International
2023-10-01,2023-09-27,MRVL,Marvell Technology
2023-10-01,2023-09-27,MELI,MercadoLibre
2023-10-01,2023-09-27,META,Meta Platforms
2023-10-01,2023-09-27,MCHP,Microchip Technology
2023-10-01,2023-09-27,MU,Micron Technology
2023-10-01,2023-09-27,MSFT,Microsoft
2023-10-01,2023-09-27,MRNA,Moderna
2023-10-01,2023-09-27,MDLZ,Mondelēz International
2023-10-01,2023-09-27,MNST,Monster Beverage
2023-10-01,2023-09-27,NFLX,"Netflix, Inc."
2023-10-01,2023-09-27,NVDA,Nvidia
2023-10-01,2023-09-27,NXPI,NXP
2023-10-01,2023-09-27,ORLY,O'Reilly Automotive
2023-10-01,2023-09-27,ODFL,Old Dominion Freight Line
2023-10-01,2023-09-27,ON,Onsemi
2023-10-01,2023-09-27,PCAR,Paccar
2023-10-01,2023-09-27,PANW,Palo Alto Networks
2023-10-01,2023-09-27,PAYX,Paychex
2023-10-01,2023-09-27,PYPL,PayPal
2023-10-01,2023-09-27,PDD,Pinduoduo
2023-10-01,2023-09-27,PEP,PepsiCo
2023-10-01,2023-09-27,QCOM,Qualcomm
2023-10-01,2023-09-27,REGN,Regeneron
2023-10-01,2023-09-27,ROST,Ross Stores
2023-10-01,2023-09-27,SGEN,Seagen
2023-10-01,2023-09-27,SIRI,Sirius XM
2023-10-01,2023-09-27,SBUX,Starbucks
2023-10-01,2023-09-27,SNPS,Synopsys
2023-10-01,2023-09-27,TMUS,T-Mobile US
2023-10-01,2023-09-27,TSLA,"Tesla, Inc."
2023-10-01,2023-09-27,TXN,Texas Instruments
2023-10-01,2023-09-27,TTD,The Trade Desk
2023-10-01,2023-09-27,VRSK,Verisk
2023-10-01,2023-09-27,VRTX,Vertex Pharmaceuticals
2023-10-01,2023-09-27,WBA,Walgreens Boots Alliance
2023-10-01,2023-09-27,WBD,Warner Bros. Discovery
2023-10-01,2023-09-27,WDAY,"Workday, Inc."
2023-10-01,2023-09-27,XEL,Xcel Energy
2023-10-01,2023-09-27,ZM,Zoom Video Communications
2023-10-01,2023-09-27,ZS,Zscaler
2024-01-01,2023-12-29,ADBE,Adobe Inc.
2024-01-01,2023-12-29,ADP,ADP (company)
2024-01-01,2023-12-29,ABNB,Airbnb
2024-01-01,2023-12-29,GOOGL,Alphabet Inc.
2024-01-01,2023-12-29,GOOG,Alphabet Inc.
2024-01-01,2023-12-29,AMZN,Amazon (company)
2024-01-01,2023-12-29,AMD,AMD
2024-01-01,2023-12-29,AEP,American Electric Power
2024-01-01,2023-12-29,AMGN,Amgen
2024-01-01,2023-12-29,ADI,Analog Devices
2024-01-01,2023-12-29,ANSS,Ansys
2024-01-01,2023-12-29,AAPL,Apple Inc.
2024-01-01,2023-12-29,AMAT,Applied Materials
2024-01-01,2023-12-29,ASML,ASML Holding
2024-01-01,2023-12-29,AZN,AstraZeneca
2024-01-01,2023-12-29,TEAM,Atlassian
2024-01-01,2023-12-29,ADSK,Autodesk
2024-01-01,2023-12-29,BKR,Baker Hughes
2024-01-01,2023-12-29,BIIB,Biogen
2024-01-01,2023-12-29,BKNG,Booking Holdings
2024-01-01,2023-12-29,AVGO,Broadcom Inc.
2024-01-01,2023-12-29,CDNS,Cadence Design Systems
2024-01-01,2023-12-29,CDW,CDW
2024-01-01,2023-12-29,CHTR,Charter Communications
2024-01-01,2023-12-29,CTAS,Cintas
2024-01-01,2023-12-29,CSCO,Cisco
2024-01-01,2023-12-29,CCEP,Coca-Cola Europacific Partners
2024-01-01,2023-12-29,CTSH,Cognizant
2024-01-01,2023-12-29,CMCSA,Comcast
2024-01-01,2023-12-29,CEG,Constellation Energy
2024-01-01,2023-12-29,CPRT,Copart
2024-01-01,2023-12-29,CSGP,CoStar Group
2024-01-01,2023-12-29,COST,Costco
2024-01-01,2023-12-29,CRWD,CrowdStrike
2024-01-01,2023-12-29,CSX,CSX Corporation
2024-01-01,2023-12-29,DDOG,Datadog
2024-01-01,2023-12-29,DXCM,DexCom
2024-01-01,2023-12-29,FANG,Diamondback Energy
2024-01-01,2023-12-29,DLTR,Dollar Tree
2024-01-01,2023-12-29,DASH,Doordash
2024-01-01,2023-12-29,EA,Electronic Arts
2024-01-01,2023-12-29,EXC,Exelon
2024-01-01,2023-12-29,FAST,Fastenal
2024-01-01,2023-12-29,FTNT,Fortinet
2024-01-01,2023-12-29,GEHC,GE HealthCare
2024-01-01,2023-12-29,GILD,Gilead Sciences
2024-01-01,2023-12-29,GFS,GlobalFoundries
2024-01-01,2023-12-29,HON,Honeywell
2024-01-01,2023-12-29,IDXX,Idexx Laboratories
2024-01-01,2023-12-29,ILMN,"Illumina, Inc."
2024-01-01,2023-12-29,INTC,Intel
2024-01-01,2023-12-29,INTU,Intuit
2024-01-01,2023-12-29,ISRG,Intuitive Surgical
2024-01-01,2023-12-29,KDP,Keurig Dr Pepper
2024-01-01,2023-12-29,KLAC,KLA Corporation
2024-01-01,2023-12-29,KHC,Kraft Heinz
2024-01-01,2023-12-29,LRCX,Lam Research
2024-01-01,2023-12-29,LULU,Lululemon
2024-01-01,2023-12-29,MAR,Marriott International
2024-01-01,2023-12-29,MRVL,Marvell Technology
2024-01-01,2023-12-29,MELI,MercadoLibre
2024-01-01,2023-12-29,META,Meta Platforms
2024-01-01,2023-12-29,MCHP,Microchip Technology
2024-01-01,2023-12-29,MU,Micron Technology
2024-01-01,2023-12-29,MSFT,Microsoft
2024-01-01,2023-12-29,MRNA,Moderna
2024-01-01,2023-12-29,MDLZ,Mondelēz International
2024-01-01,2023-12-29,MDB,MongoDB Inc.
2024-01-01,2023-12-29,MNST,Monster Beverage
2024-01-01,2023-12-29,NFLX,"Netflix, Inc."
2024-01-01,2023-12-29,NVDA,Nvidia
2024-01-01,2023-12-29,NXPI,NXP
2024-01-01,2023-12-29,ORLY,O'Reilly Automotive
2024-01-01,2023-12-29,ODFL,Old Dominion Freight Line
2024-01-01,2023-12-29,ON,Onsemi
2024-01-01,2023-12-29,PCAR,Paccar
2024-01-01,2023-12-29,PANW,Palo Alto Networks
2024-01-01,2023-12-29,PAYX,Paychex
2024-01-01,2023-12-29,PYPL,PayPal
2024-01-01,2023-12-29,PDD,Pinduoduo
2024-01-01,2023-12-29,PEP,PepsiCo
2024-01-01,2023-12-29,QCOM,Qualcomm
2024-01-01,2023-12-29,REGN,Regeneron
2024-01-01,2023-12-29,ROP,Roper Technologies
2024-01-01,2023-12-29,ROST,Ross Stores
2024-01-01,2023-12-29,SIRI,Sirius XM
2024-01-01,2023-12-29,SPLK,Splunk
2024-01-01,2023-12-29,SBUX,Starbucks
2024-01-01,2023-12-29,SNPS,Synopsys
2024-01-01,2023-12-29,TTWO,Take-Two Interactive
2024-01-01,2023-12-29,TMUS,T-Mobile US
2024-01-01,2023-12-29,TSLA,"Tesla, Inc."
2024-01-01,2023-12-29,TXN,Texas Instruments
2024-01-01,2023-12-29,TTD,The Trade Desk
2024-01-01,2023-12-29,VRSK,Verisk
2024-01-01,2023-12-29,VRTX,Vertex Pharmaceuticals
2024-01-01,2023-12-29,WBA,Walgreens Boots Alliance
2024-01-01,2023-12-29,WBD,Warner Bros. Discovery
2024-01-01,2023-12-29,WDAY,"Workday, Inc."
2024-01-01,2023-12-29,XEL,Xcel Energy
2024-01-01,2023-12-29,ZS,Zscaler
2024-04-01,2024-03-24,ADBE,Adobe Inc.
2024-04-01,2024-03-24,ADP,ADP (company)
2024-04-01,2024-03-24,ABNB,Airbnb
2024-04-01,2024-03-24,GOOGL,Alphabet Inc.
2024-04-01,2024-03-24,GOOG,Alphabet Inc.
2024-04-01,2024-03-24,AMZN,Amazon (company)
2024-04-01,2024-03-24,AMD,AMD
2024-04-01,2024-03-24,AEP,American Electric Power
2024-04-01,2024-03-24,AMGN,Amgen
2024-04-01,2024-03-24,ADI,Analog Devices
2024-04-01,2024-03-24,ANSS,Ansys
2024-04-01,2024-03-24,AAPL,Apple Inc.
2024-04-01,2024-03-24,AMAT,Applied Materials
2024-04-01,2024-03-24,ASML,ASML Holding
2024-04-01,2024-03-24,AZN,AstraZeneca
2024-04-01,2024-03-24,TEAM,Atlassian
2024-04-01,2024-03-24,ADSK,Autodesk
2024-04-01,2024-03-24,BKR,Baker Hughes
2024-04-01,2024-03-24,BIIB,Biogen
2024-04-01,2024-03-24,BKNG,Booking Holdings
2024-04-01,2024-03-24,AVGO,Broadcom Inc.
2024-04-01,2024-03-24,CDNS,Cadence Design Systems
2024-04-01,2024-03-24,CDW,CDW
2024-04-01,2024-03-24,CHTR,Charter Communications
2024-04-01,2024-03-24,CTAS,Cintas
2024-04-01,2024-03-24,CSCO,Cisco
2024-04-01,2024-03-24,CCEP,Coca-Cola Europacific Partners
2024-04-01,2024-03-24,CTSH,Cognizant
2024-04-01,2024-03-24,CMCSA,Comcast
2024-04-01,2024-03-24,CEG,Constellation Energy
2024-04-01,2024-03-24,CPRT,Copart
2024-04-01,2024-03-24,CSGP,CoStar Group
2024-04-01,2024-03-24,COST,Costco
2024-04-01,2024-03-24,CRWD,CrowdStrike
2024-04-01,2024-03-24,CSX,CSX Corporation
2024-04-01,2024-03-24,DDOG,Datadog
2024-04-01,2024-03-24,DXCM,DexCom
2024-04-01,2024-03-24,FANG,Diamondback Energy
2024-04-01,2024-03-24,DLTR,Dollar Tree
2024-04-01,2024-03-24,DASH,DoorDash
2024-04-01,2024-03-24,EA,Electronic Arts
2024-04-01,2024-03-24,EXC,Exelon
2024-04-01,2024-03-24,FAST,Fastenal
2024-04-01,2024-03-24,FTNT,Fortinet
2024-04-01,2024-03-24,GEHC,GE HealthCare
2024-04-01,2024-03-24,GILD,Gilead Sciences
2024-04-01,2024-03-24,GFS,GlobalFoundries
2024-04-01,2024-03-24,HON,Honeywell
2024-04-01,2024-03-24,IDXX,Idexx Laboratories
2024-04-01,2024-03-24,ILMN,"Illumina, Inc."
2024-04-01,2024-03-24,INTC,Intel
2024-04-01,2024-03-24,INTU,Intuit
2024-04-01,2024-03-24,ISRG,Intuitive Surgical
2024-04-01,2024-03-24,KDP,Keurig Dr Pepper
2024-04-01,2024-03-24,KLAC,KLA Corporation
2024-04-01,2024-03-24,KHC,Kraft Heinz
2024-04-01,2024-03-24,LRCX,Lam Research
2024-04-01,2024-03-24,LIN,Linde plc
2024-04-01,2024-03-24,LULU,Lululemon
2024-04-01,2024-03-24,MAR,Marriott International
2024-04-01,2024-03-24,MRVL,Marvell Technology
2024-04-01,2024-03-24,MELI,MercadoLibre
2024-04-01,2024-03-24,META,Meta Platforms
2024-04-01,2024-03-24,MCHP,Microchip Technology
2024-04-01,2024-03-24,MU,Micron Technology
