model,params,NLL / day,AIC,AICc,BIC,dAICc,dBIC
"SARIMA(4,1,0)(2,0,2)[63]",10,1.60847237256409,6071.073065586107,6071.1907126449305,6126.4686538791175,91.04751396740448,102.3719470012893
"SARIMA(2,1,0)(0,0,2)[63]",6,1.610635460615701,6071.210602836267,6071.25542674235,6104.447955812073,91.1122280648242,80.35124893424472
"SARIMA(4,1,0)(2,0,1)[63]",9,1.60904319273366,6071.2204910640285,6071.316696301869,6121.076520527738,91.17349762434333,96.97981364990936
"SARIMA(0,1,2)(2,0,2)[21]",8,1.6095879645739433,6071.269922727174,6071.346845804097,6115.586393361583,91.203647126571,91.48968648375468
"SARIMA(2,1,0)(1,0,1)[63]",6,1.6106819539943438,6071.3855109267215,6071.430334832805,6104.622863902528,91.28713615527886,80.52615702469939
"SARIMA(0,1,3)(0,0,2)[63]",7,1.6101487776313284,6071.379701449057,6071.439498565982,6110.156613254165,91.2962998884559,86.05990637633658
"SARIMA(5,1,0)(1,0,2)[63]",10,1.6085457257885252,6071.349020416432,6071.466667475255,6126.744608709442,91.32346879772922,102.64790183161404
"SARIMA(3,1,0)(0,0,1)[5]",6,1.6107112364237133,6071.49567142601,6071.540495332093,6104.733024401816,91.39729665456709,80.6363175239876
"SARIMA(5,1,0)(2,0,2)[63]",11,1.6080281173869355,6071.4017776096525,6071.543029616073,6132.336924731964,91.39983093854698,108.24021785413606
"SARIMA(3,1,0)(1,0,0)[5]",6,1.6107193108556936,6071.52604743912,6071.570871345203,6104.763400414926,91.42767266767714,80.66669353709767
"SARIMA(0,1,3)(1,0,1)[63]",7,1.6101896119664674,6071.53332021785,6071.593117334774,6110.310232022957,91.44991865724842,86.2135251451291
"SARIMA(0,1,4)(0,0,2)[63]",8,1.6096650111835658,6071.559772072575,6071.636695149497,6115.876242706983,91.4934964719714,91.77953582915508
"SARIMA(3,1,0)(1,0,2)[21]",8,1.60967671817716,6071.603813782476,6071.680736859399,6115.920284416885,91.53753818187306,91.82357753905671
"SARIMA(3,1,0)(2,0,1)[21]",8,1.6096768533734953,6071.604322391089,6071.681245468012,6115.920793025498,91.53804679048608,91.82408614766972
"SARIMA(2,1,0)(2,0,0)[63]",6,1.610750211169231,6071.642294418647,6071.68711832473,6104.879647394453,91.54391964720436,80.78294051662488
"SARIMA(1,1,2)(0,0,2)[63]",7,1.61022951514503,6071.683435975603,6071.743233092528,6110.46034778071,91.60003441500156,86.36364090288225
"SARIMA(5,1,0)(2,0,1)[63]",10,1.6086308346278748,6071.669199870065,6071.786846928889,6127.064788163076,91.64364825136272,102.96808128524754
"SARIMA(3,1,0)(2,0,0)[5]",7,1.6102542656538057,6071.776547389617,6071.8363445065415,6110.553459194724,91.69314582901552,86.4567523168962
"SARIMA(1,1,1)(2,0,0)[21]",6,1.6107908794758403,6071.795288588111,6071.840112494195,6105.032641563917,91.69691381666873,80.93593468608924
"SARIMA(1,1,1)",4,1.611861556417051,6071.823175240947,6071.844497202568,6093.981410558152,91.70129852504216,69.88470368032358
"SARIMA(0,1,4)(1,0,1)[63]",8,1.6097242991598657,6071.782813439415,6071.859736516338,6116.099284073824,91.71653783881176,92.0025771959954
"SARIMA(0,1,3)(2,0,0)[63]",7,1.6102639940018144,6071.813145434826,6071.87294255175,6110.590057239933,91.72974387422435,86.49335036210505
"SARIMA(0,1,2)(1,0,2)[63]",7,1.6102672672477372,6071.825459385987,6071.885256502912,6110.602371191095,91.74205782538591,86.5056643132666
"SARIMA(1,1,2)(1,0,1)[63]",7,1.6102789642778317,6071.869463613203,6071.929260730128,6110.646375418311,91.78606205260166,86.54966854048234
"SARIMA(1,1,1)(1,0,1)[21]",6,1.610818138896654,6071.897838529212,6071.942662435296,6105.135191505018,91.79946375776944,81.03848462718997
"SARIMA(0,1,5)(0,0,1)[63]",8,1.609747046113802,6071.868387480123,6071.945310557046,6116.184858114531,91.80211187951954,92.0881512367032
"SARIMA(1,1,1)(0,0,2)[21]",6,1.6108191184475371,6071.901523599636,6071.946347505719,6105.138876575442,91.80314882819312,81.04216969761364
"SARIMA(3,1,0)(0,0,2)[5]",7,1.6102848346792027,6071.89154806316,6071.951345180085,6110.668459868268,91.80814650255888,86.57175299043956
"SARIMA(0,1,5)(1,0,0)[63]",8,1.609783185891901,6072.004345325331,6072.081268402254,6116.32081595974,91.93806972472794,92.2241090819116
"SARIMA(0,1,4)(2,0,0)[63]",8,1.6097835533541582,6072.005727718343,6072.082650795266,6116.322198352752,91.93945211774007,92.22549147492371
"SARIMA(0,1,2)(2,0,2)[63]",8,1.609787169193127,6072.019330504543,6072.096253581466,6116.335801138952,91.95305490394004,92.23909426112368
"SARIMA(1,1,2)(2,0,0)[63]",7,1.6103455623712797,6072.120005640753,6072.179802757678,6110.896917445861,92.03660408015185,86.80021056803253
"SARIMA(0,1,2)(2,0,1)[63]",7,1.610354832659248,6072.154880464092,6072.214677581016,6110.931792269199,92.07147890349006,86.83508539137074
"SARIMA(2,1,0)(2,0,2)[21]",8,1.6098425252410526,6072.22757995684,6072.304503033763,6116.544050591248,92.16130435623654,92.4473437134202
"SARIMA(1,1,1)(1,0,1)[5]",6,1.6109360825761307,6072.341542651404,6072.386366557487,6105.57889562721,92.24316787996122,81.48218874938175
"SARIMA(0,1,3)(2,0,2)[21]",9,1.609360962704656,6072.415941694915,6072.512146932756,6122.271971158624,92.36894825522997,98.175264280796
"SARIMA(3,1,0)(0,0,2)[63]",7,1.6104424538046516,6072.484511213099,6072.544308330023,6111.261423018206,92.40110965249733,87.164716140378
"SARIMA(0,1,5)(2,0,1)[21]",10,1.6088714880386292,6072.574538001323,6072.692185060147,6127.970126294334,92.54898638262055,103.8734194165054
"SARIMA(0,1,5)(1,0,2)[21]",10,1.6088737857785709,6072.583182098982,6072.700829157806,6127.978770391993,92.55763048027984,103.88206351416466
"SARIMA(3,1,0)(1,0,1)[63]",7,1.6105007546633603,6072.703839043562,6072.763636160486,6111.480750848669,92.62043748296036,87.38404397084105
"SARIMA(0,1,4)(2,0,2)[21]",10,1.608899000069521,6072.678038261538,6072.795685320361,6128.073626554548,92.65248664283536,103.97691967672016
"SARIMA(1,1,2)(2,0,2)[21]",9,1.609446350163311,6072.737169314376,6072.833374552217,6122.593198778085,92.6901758746908,98.49649190025684
"SARIMA(2,1,0)(1,0,2)[63]",7,1.610538910510585,6072.847381340821,6072.907178457745,6111.624293145928,92.76397978021942,87.5275862681001
"SARIMA(1,1,1)(0,0,1)[63]",5,1.6116299630526805,6072.951921004184,6072.983921004184,6100.649715150688,92.84072232665768,76.5530082728601
"SARIMA(3,1,0)(2,0,0)[63]",7,1.6105602948615196,6072.927829269037,6072.987626385961,6111.704741074144,92.84442770843545,87.60803419631611
"SARIMA(0,1,3)(1,0,2)[63]",8,1.6100481098671295,6073.000989320141,6073.077912397064,6117.31745995455,92.9347137195382,93.22075307672183
"SARIMA(1,1,1)(1,0,0)[63]",5,1.611663261052093,6073.077188077973,6073.109188077973,6100.774982224478,92.96598940044714,76.67827534664957
"SARIMA(2,1,0)(2,0,2)[63]",8,1.6100571227864244,6073.034895922528,6073.111818999451,6117.351366556937,92.9686203219253,93.25465967910895
"SARIMA(0,1,1)(2,0,2)[5]",7,1.6106057717135636,6073.098913186426,6073.158710303351,6111.875824991534,93.01551162582471,87.77911811370541
"SARIMA(2,1,0)(2,0,1)[63]",7,1.610622134253291,6073.16046906088,6073.220266177805,6111.937380865988,93.07706750027864,87.84067398815932
"SARIMA(0,1,3)(2,0,2)[63]",9,1.6095591626174448,6073.161569766828,6073.2577750046685,6123.017599230537,93.11457632714246,98.9208923527085
"SARIMA(0,1,4)(1,0,2)[63]",9,1.609572154221904,6073.210444182802,6073.306649420643,6123.066473646511,93.1634507431172,98.96976676868326
"SARIMA(1,1,1)(0,0,1)[5]",5,1.6117313815016556,6073.333457209228,6073.365457209228,6101.031251355733,93.2222585317022,76.93454447790464
"SARIMA(0,1,3)(2,0,1)[63]",8,1.6101311835782026,6073.313512621198,6073.390435698121,6117.629983255607,93.2472370205951,93.53327637777876
"SARIMA(1,1,2)(1,0,2)[63]",8,1.6101331024346637,6073.320731359205,6073.397654436128,6117.637201993613,93.25445575860158,93.54049511578523
"SARIMA(1,1,1)(1,0,0)[5]",5,1.611742519758784,6073.3753593325455,6073.407359332546,6101.07315347905,93.26416065501962,76.97644660122205
"SARIMA(0,1,5)(0,0,2)[63]",9,1.609624568752039,6073.407627645171,6073.503832883012,6123.26365710888,93.36063420548544,99.16695023105147
"SARIMA(0,1,4)(2,0,2)[63]",10,1.6090961190379816,6073.419599820887,6073.53724687971,6128.815188113897,93.39404820218442,104.71848123606924
"SARIMA(1,1,1)(2,0,0)[5]",6,1.6112462290559069,6073.508313708322,6073.553137614405,6106.745666684128,93.40993893687936,82.6489598062999
"SARIMA(1,1,2)(2,0,2)[63]",9,1.6096450051789744,6073.484509483302,6073.580714721143,6123.340538947011,93.4375160436166,99.24383206918264
"SARIMA(0,1,4)(2,0,1)[63]",9,1.609657886570497,6073.53296927821,6073.629174516051,6123.388998741919,93.4859758385246,99.29229186409066
"SARIMA(3,1,0)(2,0,2)[21]",9,1.609676686227817,6073.603693589047,6073.699898826888,6123.459723052756,93.55670014936186,99.3630161749279
"SARIMA(1,1,1)(0,0,2)[5]",6,1.6112892595179251,6073.670194306435,6073.715018212519,6106.9075472822415,93.57181953499276,82.81084040441328
"SARIMA(1,1,2)(2,0,1)[63]",8,1.6102175151006703,6073.638291808722,6073.715214885645,6117.954762443131,93.57201620811884,93.8580555653025
"SARIMA(0,1,5)(1,0,1)[63]",9,1.6096917430436803,6073.660337330325,6073.756542568166,6123.516366794034,93.61334389063995,99.419659916206
"SARIMA(1,1,1)(1,0,2)[21]",7,1.6107823761535371,6073.763299089606,6073.823096206531,6112.540210894714,93.67989752900483,88.44350401688553
"SARIMA(1,1,1)(2,0,1)[21]",7,1.6107824139480211,6073.763441272456,6073.82323838938,6112.540353077563,93.68003971185408,88.44364619973476
"SARIMA(0,1,5)(2,0,0)[63]",9,1.6097461687071215,6073.865086676191,6073.961291914032,6123.7211161399,93.81809323650576,99.62440926207182
"SARIMA(3,1,0)(1,0,2)[63]",8,1.6103467121123032,6074.124330966484,6074.201254043407,6118.440801600893,94.05805536588105,94.3440947230647
"SARIMA(0,1,1)(2,0,1)[5]",6,1.6114251211834294,6074.181305892062,6074.226129798145,6107.418658867868,94.08293112061892,83.32195199003945
"SARIMA(3,1,0)(2,0,2)[63]",9,1.6098709605369887,6074.334553540151,6074.430758777992,6124.19058300386,94.28756010046618,100.09387612603224
"SARIMA(1,1,1)(0,0,2)[63]",6,1.6115040074131417,6074.478075888239,6074.522899794322,6107.715428864045,94.37970111679624,83.61872198621677
"SARIMA(3,1,0)(2,0,1)[63]",8,1.6104333982824286,6074.450444338497,6074.52736741542,6118.766914972905,94.38416873789356,94.6702080950772
"SARIMA(1,1,0)(1,0,0)[21]",4,1.6125774633774432,6074.516417225941,6074.537739187562,6096.674652543145,94.39454051003575,72.5779456653172
"SARIMA(1,1,0)(0,0,1)[21]",4,1.6126095435677048,6074.6371029017055,6074.658424863326,6096.79533821891,94.5152261858002,72.69863134108164
"SARIMA(0,1,5)(2,0,2)[21]",11,1.608866491402819,6074.555740657405,6074.696992663826,6135.490887779717,94.55379398629977,111.39418090188884
"SARIMA(1,1,1)(1,0,1)[63]",6,1.6115801327052908,6074.764459237304,6074.809283143387,6108.00181221311,94.66608446586088,83.9051053352814
"SARIMA(1,1,1)(2,0,0)[63]",6,1.6116245450821418,6074.931538599018,6074.976362505101,6108.168891574824,94.83316382757494,84.07218469699546
"SARIMA(0,1,5)(1,0,2)[63]",10,1.6095326062890327,6075.061664859341,6075.179311918165,6130.457253152352,95.03611324063876,106.3605462745236
"SARIMA(0,1,5)(2,0,2)[63]",11,1.6090488086990984,6075.241618326008,6075.382870332429,6136.17676544832,95.23967165490284,112.08005857049191
"SARIMA(0,1,1)(1,0,2)[5]",6,1.6117568263267812,6075.429180641351,6075.474004547435,6108.666533617157,95.33080586990854,84.56982673932907
"SARIMA(0,1,5)(2,0,1)[63]",10,1.6096214761483216,6075.395993269986,6075.51364032881,6130.791581562997,95.37044165128373,106.69487468516854
"SARIMA(1,1,1)(2,0,2)[21]",8,1.610782299604978,6075.763011113928,6075.839934190851,6120.079481748337,95.69673551332473,95.98277487050836
"SARIMA(1,1,1)(1,0,2)[63]",7,1.611418008909694,6076.154549518268,6076.214346635193,6114.931461323376,96.07114795766664,90.83475444554732
"SARIMA(1,1,0)",3,1.6135654015676473,6076.233040697489,6076.245827058704,6092.851717185392,96.10262838117796,68.75501030756368
"SARIMA(1,1,1)(2,0,2)[63]",8,1.6109348926029512,6076.337065972302,6076.413989049225,6120.653536606711,96.27079037169916,96.5568297288828
"SARIMA(1,1,0)(2,0,0)[21]",5,1.6125469983949796,6076.401807961914,6076.433807961914,6104.099602108418,96.29060928438776,80.00289523059018
"SARIMA(1,1,0)(1,0,1)[21]",5,1.612558592962554,6076.4454267251285,6076.477426725129,6104.143220871633,96.33422804760266,80.04651399380509
"SARIMA(1,1,0)(0,0,2)[21]",5,1.612574013595115,6076.503439144823,6076.535439144823,6104.201233291327,96.39224046729667,80.10452641349912
"SARIMA(1,1,1)(2,0,1)[63]",7,1.611507956372948,6076.49293187503,6076.552728991955,6115.2698436801375,96.4095303144286,91.17313680230929
"SARIMA(1,1,0)(1,0,1)[5]",5,1.612642919972607,6076.762664936947,6076.794664936947,6104.460459083452,96.65146625942089,80.36375220562331
"SARIMA(1,1,0)(2,0,0)[5]",5,1.6127279135347912,6077.082410717884,6077.114410717884,6104.780204864389,96.9712120403583,80.68349798656072
"SARIMA(1,1,0)(0,0,2)[5]",5,1.6127969904051132,6077.342277904036,6077.374277904036,6105.04007205054,97.2310792265098,80.94336517271222
"SARIMA(1,1,0)(0,0,1)[63]",4,1.6133398607131175,6077.3845560027485,6077.405877964369,6099.542791319953,97.2626792868432,75.44608444212463
"SARIMA(1,1,0)(0,0,1)[5]",4,1.6133551734924705,6077.442162678674,6077.463484640295,6099.600397995879,97.32028596276903,75.50369111805048
"SARIMA(1,1,0)(1,0,0)[63]",4,1.6133716740931838,6077.504237938558,6077.525559900178,6099.662473255762,97.38236122265243,75.56576637793387
"SARIMA(1,1,0)(1,0,0)[5]",4,1.6133740314230576,6077.513106213542,6077.534428175163,6099.671341530747,97.39122949763714,75.57463465291858
"SARIMA(1,1,0)(1,0,2)[21]",6,1.612538331573563,6078.369203379744,6078.414027285828,6111.60655635555,98.2708286083016,87.50984947772213
"SARIMA(1,1,0)(2,0,1)[21]",6,1.6125384655123662,6078.369707257521,6078.414531163605,6111.607060233328,98.2713324860788,87.51035335549932
"SARIMA(1,1,0)(0,0,2)[63]",5,1.6131702377877886,6078.746434557661,6078.778434557661,6106.444228704166,98.63523588013504,82.34752182633747
"SARIMA(1,1,0)(1,0,1)[63]",5,1.613293776035448,6079.211185445355,6079.243185445355,6106.90897959186,99.09998676782924,82.81227271403168
"SARIMA(1,1,0)(2,0,0)[63]",5,1.6133051958278948,6079.25414670454,6079.28614670454,6106.951940851045,99.14294802701444,82.85523397321685
"SARIMA(1,1,0)(2,0,2)[21]",7,1.6125383230271486,6080.369171228133,6080.428968345058,6119.146083033241,100.2857696675319,95.04937615541256
"SARIMA(1,1,0)(1,0,2)[63]",6,1.613085360596641,6080.427126564564,6080.471950470647,6113.66447954037,100.32875179312124,89.56777266254176
"SARIMA(1,1,0)(2,0,2)[63]",7,1.6126248038671926,6080.694512148379,6080.754309265303,6119.471423953486,100.61111058777716,95.37471707565784
"SARIMA(1,1,0)(2,0,1)[63]",6,1.6131889322053994,6080.816762956712,6080.861586862796,6114.054115932519,100.71838818526976,89.95740905469029
"SARIMA(0,1,1)(1,0,0)[21]",4,1.614524897290103,6081.842663605367,6081.863985566988,6104.000898922572,101.72078688946203,79.90419204474347
"SARIMA(0,1,1)(0,0,1)[21]",4,1.6145594737878148,6081.97274038976,6081.99406235138,6104.130975706964,101.85086367385428,80.03426882913573
"SARIMA(0,1,1)(2,0,0)[5]",5,1.614467111425564,6083.625273182972,6083.657273182972,6111.3230673294765,103.51407450544592,87.22636045164836
"SARIMA(0,1,1)(2,0,0)[21]",5,1.6144909933793212,6083.715117093007,6083.747117093007,6111.412911239511,103.60391841548062,87.31620436168305
"SARIMA(0,1,1)(1,0,1)[21]",5,1.6145053211164155,6083.769018039955,6083.801018039955,6111.46681218646,103.65781936242912,87.37010530863154
"SARIMA(0,1,1)(0,0,2)[21]",5,1.6145208924860062,6083.827597532355,6083.859597532355,6111.52539167886,103.7163988548291,87.42868480103152
"SARIMA(0,1,1)",3,1.6156305787859424,6084.002237392715,6084.01502375393,6100.620913880618,103.8718250764041,76.52420700278981
"SARIMA(0,1,1)(0,0,2)[5]",5,1.614580888202256,6084.053301416887,6084.085301416887,6111.751095563392,103.94210273936096,87.65438868556339
"SARIMA(0,1,1)(1,0,1)[5]",5,1.6147226343319303,6084.586550356723,6084.618550356723,6112.284344503228,104.47535167919705,88.18763762539947
"SARIMA(0,1,1)(0,0,1)[5]",4,1.6152710920575974,6084.6498483206815,6084.671170282302,6106.808083637886,104.5279716047762,82.71137676005765
"SARIMA(0,1,1)(1,0,0)[5]",4,1.6153045782196285,6084.775823262242,6084.797145223863,6106.934058579446,104.65394654633656,82.83735170161799
"SARIMA(0,1,1)(0,0,1)[63]",4,1.6153671375105063,6085.011171314525,6085.032493276146,6107.1694066317295,104.88929459861993,83.07269975390136
"SARIMA(0,1,1)(1,0,0)[63]",4,1.6154003459532196,6085.136101476012,6085.157423437633,6107.294336793217,105.01422476010704,83.19762991538846
"SARIMA(0,1,1)(2,0,1)[21]",6,1.6144827610830983,6085.684147194615,6085.728971100699,6118.9215001704215,105.58577242317278,94.82479329259333
"SARIMA(0,1,1)(1,0,2)[21]",6,1.6144837113260193,6085.687722008484,6085.732545914568,6118.92507498429,105.5893472370417,94.82836810646222
"SARIMA(0,1,1)(0,0,2)[63]",5,1.615184295576384,6086.3233199583565,6086.355319958357,6114.021114104861,106.21212128083062,89.92440722703304
"SARIMA(0,1,1)(2,0,0)[63]",5,1.615324026252006,6086.848986760047,6086.880986760047,6114.546780906551,106.73778808252064,90.45007402872308
"SARIMA(0,1,1)(1,0,1)[63]",5,1.6153265989965822,6086.858665425142,6086.890665425142,6114.556459571647,106.74746674761629,90.4597526938187
"SARIMA(0,1,1)(2,0,2)[21]",7,1.6144822675810486,6087.682290639905,6087.742087756829,6126.459202445012,107.59888907930326,102.36249556718394
"SARIMA(0,1,1)(1,0,2)[63]",6,1.6151060099060388,6088.028809266518,6088.073633172601,6121.266162242324,107.93043449507512,97.16945536449566
"SARIMA(0,1,1)(2,0,2)[63]",7,1.6146704722972212,6088.390316782146,6088.450113899071,6127.167228587254,108.30691522154484,103.07052170942552
"SARIMA(0,1,1)(2,0,1)[63]",6,1.6152114926709595,6088.42563542815,6088.470459334233,6121.662988403956,108.32726065670704,97.56628152612755
"SARIMA(0,1,0)(2,0,2)[5]",6,1.6199301143296048,6106.1770901079735,6106.221914014057,6139.41444308378,126.07871533653088,115.3177362059514
"SARIMA(0,1,0)(2,0,1)[5]",5,1.6211166461543456,6108.640822832648,6108.672822832648,6136.338616979153,128.5296241551223,112.24191010132472
"SARIMA(0,1,0)(1,0,2)[5]",5,1.6217972016873088,6111.201072747655,6111.233072747656,6138.89886689416,131.08987407012955,114.80216001633198
"SARIMA(0,1,0)(2,0,0)[5]",4,1.6251220859768458,6121.709287444894,6121.730609406514,6143.867522762098,141.5874107289883,119.77081588426972
"SARIMA(0,1,0)(1,0,0)[21]",3,1.625776765536299,6122.172191947557,6122.184978308772,6138.79086843546,142.04177963124584,114.69416155763156
"SARIMA(0,1,0)(0,0,1)[21]",3,1.6258365753833954,6122.397196592334,6122.409982953549,6139.015873080237,142.26678427602292,114.91916620240865
"SARIMA(0,1,0)(0,0,2)[5]",4,1.6254776403968436,6123.046883172926,6123.068205134547,6145.20511849013,142.92500645702057,121.108411612302
"SARIMA(0,1,0)(2,0,0)[21]",4,1.6256802688577507,6123.809171442858,6123.830493404479,6145.967406760063,143.68729472695304,121.87069988223448
"SARIMA(0,1,0)(0,0,2)[21]",4,1.6257373100839725,6124.023760535903,6124.045082497524,6146.181995853108,143.90188381999815,122.08528897527958
"SARIMA(0,1,0)(1,0,1)[21]",4,1.625739234985361,6124.031002014928,6124.052323976549,6146.1892373321325,143.9091252990229,122.09253045430432
"SARIMA(0,1,0)(0,0,1)[5]",3,1.6266591480008232,6125.491714779097,6125.504501140312,6142.110391267,145.36130246278572,118.01368438917144
"SARIMA(0,1,0)(2,0,1)[21]",5,1.625672898797795,6125.7814452773055,6125.813445277306,6153.47923942381,145.6702465997796,129.38253254598203
"SARIMA(0,1,0)(1,0,2)[21]",5,1.6256860436238183,6125.830896112804,6125.862896112804,6153.528690259309,145.71969743527825,129.43198338148068
"SARIMA(0,1,0)(1,0,0)[5]",3,1.6267816453894413,6125.952549955078,6125.965336316293,6142.571226442981,145.82213763876734,118.47451956515306
"SARIMA(0,1,0)(1,0,1)[5]",4,1.6264353379521987,6126.649741376172,6126.6710633377925,6148.807976693376,146.52786466026646,124.7112698155479
"SARIMA(0,1,0)(0,0,1)[63]",3,1.6272192696301166,6127.598892348499,6127.611678709714,6144.217568836402,147.46848003218838,120.1208619585741
"SARIMA(0,1,0)(2,0,2)[21]",6,1.6256229712964845,6127.593618017374,6127.638441923457,6160.83097099318,147.4952432459313,136.73426411535183
"SARIMA(0,1,0)",2,1.6277731946106084,6127.682758125109,6127.689147901467,6138.761875783711,147.54594922394062,114.66516890588264
"SARIMA(0,1,0)(1,0,0)[63]",3,1.6272586746063549,6127.747133869107,6127.759920230322,6144.36581035701,147.61672155279575,120.26910347918148
"SARIMA(0,1,0)(0,0,2)[63]",4,1.62708015476099,6129.075542210845,6129.096864172466,6151.233777528049,148.95366549493974,127.13707065022118
"SARIMA(0,1,0)(1,0,1)[63]",4,1.627199904114711,6129.526039279543,6129.547361241163,6151.684274596747,149.40416256363733,127.58756771891876
"SARIMA(0,1,0)(2,0,0)[63]",4,1.627207336539109,6129.554000060129,6129.575322021749,6151.712235377333,149.43212334422333,127.61552849950476
"SARIMA(0,1,0)(1,0,2)[63]",5,1.6270343351363248,6130.903168782854,6130.935168782854,6158.600962929359,150.7919701053279,134.50425605153032
"SARIMA(0,1,0)(2,0,1)[63]",5,1.6271166927711234,6131.212998204966,6131.244998204967,6158.910792351471,151.10179952744056,134.814085473643
"SARIMA(0,1,0)(2,0,2)[63]",6,1.626681614184632,6131.576232562585,6131.621056468668,6164.813585538391,151.477857791142,140.71687866056254
